kan_neurons,kan_grid,lamb,"embed_dim, num_heads",ACC,Conf_Mtx,Best_Epoch,KAN_Relevance,CNN_Relevance,KAN M.R.F.,CNN M.R.F.
5,7,1.00E-07,"16, 4",0.806776583,"[[346  83   9   3]
 [ 23 374  21   2]
 [  1  12  51   2]
 [  6  21  28 110]]",89,0.50295639,0.49704361,"V5: 0.31
V14: 0.31
V11: 0.27","V23: 0.35
V22: 0.34
V21: 0.32"
5,7,1.00E-07,"16, 4",0.806776583,"[[346  83   9   3]
 [ 23 374  21   2]
 [  1  12  51   2]
 [  6  21  28 110]]",89,0.50295639,0.49704361,"V5: 0.31
V14: 0.31
V11: 0.27","V23: 0.35
V22: 0.34
V21: 0.32"
5,7,1.00E-07,"16, 8",0.806776583,"[[346  83   9   3]
 [ 23 374  21   2]
 [  1  12  51   2]
 [  6  21  28 110]]",89,0.50295639,0.49704361,"V5: 0.31
V14: 0.31
V11: 0.27","V23: 0.35
V22: 0.34
V21: 0.32"
5,7,1.00E-07,"16, 8",0.802197814,"[[363  70   7   1]
 [ 33 368  18   1]
 [  1  24  40   1]
 [  9  19  32 105]]",72,0.336151302,0.663848698,"V5: 0.31
V14: 0.31
V11: 0.27","V13: 0.33
V22: 0.31
V8: 0.27"
7,8,0.001,"64, 2",0.780219793,"[[341  92   6   2]
 [ 35 359  25   1]
 [  1  14  49   2]
 [  4  22  36 103]]",91,0.124169767,0.875830233,"V14: 0.30
V6: 0.28
V11: 0.24","V21: 0.38
V22: 0.34
V23: 0.33"
7,8,0.001,"64, 2",0.780219793,"[[341  92   6   2]
 [ 35 359  25   1]
 [  1  14  49   2]
 [  4  22  36 103]]",91,0.124169767,0.875830233,"V14: 0.30
V6: 0.28
V11: 0.24","V21: 0.38
V22: 0.34
V23: 0.33"
7,8,0.001,"64, 4",0.780219793,"[[341  92   6   2]
 [ 35 359  25   1]
 [  1  14  49   2]
 [  4  22  36 103]]",91,0.124169767,0.875830233,"V14: 0.30
V6: 0.28
V11: 0.24","V21: 0.38
V22: 0.34
V23: 0.33"
7,8,0.001,"64, 4",0.780219793,"[[341  92   6   2]
 [ 35 359  25   1]
 [  1  14  49   2]
 [  4  22  36 103]]",91,0.124169767,0.875830233,"V14: 0.30
V6: 0.28
V11: 0.24","V21: 0.38
V22: 0.34
V23: 0.33"
7,8,0.001,"64, 8",0.780219793,"[[341  92   6   2]
 [ 35 359  25   1]
 [  1  14  49   2]
 [  4  22  36 103]]",91,0.124169767,0.875830233,"V14: 0.30
V6: 0.28
V11: 0.24","V21: 0.38
V22: 0.34
V23: 0.33"
7,8,0.001,"64, 8",0.780219793,"[[341  92   6   2]
 [ 35 359  25   1]
 [  1  14  49   2]
 [  4  22  36 103]]",91,0.124169767,0.875830233,"V14: 0.30
V6: 0.28
V11: 0.24","V21: 0.38
V22: 0.34
V23: 0.33"
7,8,0.001,"32, 2",0.794871807,"[[342  79  16   4]
 [ 25 380  15   0]
 [  2  25  36   3]
 [  2  20  33 110]]",98,0.457135439,0.542864561,"V14: 0.26
V20: 0.20
V10: 0.19","V21: 0.33
V23: 0.30
V22: 0.28"
7,8,0.001,"32, 2",0.798534811,"[[339  93   5   4]
 [ 22 389   7   2]
 [  1  27  36   2]
 [  8  32  17 108]]",88,0.496658057,0.503341973,"V14: 0.33
V7: 0.27
V15: 0.22","V21: 0.43
V23: 0.30
V22: 0.30"
7,8,0.001,"32, 2",0.777472556,"[[340  85  12   4]
 [ 27 370  21   2]
 [  1  17  42   6]
 [  4  34  30  97]]",68,0.328964412,0.671035528,"V13: 0.28
V6: 0.24
V14: 0.24","V21: 0.37
V23: 0.32
V22: 0.31"
7,8,0.001,"32, 4",0.7875458,"[[345  76  18   2]
 [ 29 376  14   1]
 [  3  23  39   1]
 [  3  27  35 100]]",69,0.144740447,0.855259597,"V14: 0.37
V20: 0.20
V23: 0.20","V21: 0.34
V22: 0.30
V23: 0.28"
7,8,0.001,"32, 4",0.794871807,"[[342  79  16   4]
 [ 25 380  15   0]
 [  2  25  36   3]
 [  2  20  33 110]]",98,0.457135439,0.542864561,"V14: 0.26
V20: 0.20
V10: 0.19","V21: 0.33
V23: 0.30
V22: 0.28"
7,8,0.001,"32, 8",0.794871807,"[[342  79  16   4]
 [ 25 380  15   0]
 [  2  25  36   3]
 [  2  20  33 110]]",98,0.457135439,0.542864561,"V14: 0.26
V20: 0.20
V10: 0.19","V21: 0.33
V23: 0.30
V22: 0.28"
7,8,0.001,"32, 8",0.794871807,"[[342  79  16   4]
 [ 25 380  15   0]
 [  2  25  36   3]
 [  2  20  33 110]]",98,0.457135439,0.542864561,"V14: 0.26
V20: 0.20
V10: 0.19","V21: 0.33
V23: 0.30
V22: 0.28"
7,8,0.001,"16, 8",0.796703279,"[[356  68  13   4]
 [ 25 379  14   2]
 [  4  27  29   6]
 [  8  18  33 106]]",98,0.369427294,0.630572736,"V17: 0.22
V20: 0.19
V6: 0.17","V22: 0.29
V21: 0.27
Ex1: 0.25"
7,8,0.001,"16, 2",0.806776583,"[[353  73  14   1]
 [ 28 375  17   0]
 [  2  22  40   2]
 [  4  22  26 113]]",98,0.284292042,0.715708017,"V23: 0.24
V5: 0.22
V9: 0.22","Ex1: 0.31
V13: 0.28
V20: 0.27"
7,8,0.001,"16, 2",0.806776583,"[[353  73  14   1]
 [ 28 375  17   0]
 [  2  22  40   2]
 [  4  22  26 113]]",98,0.284292042,0.715708017,"V23: 0.24
V5: 0.22
V9: 0.22","Ex1: 0.31
V13: 0.28
V20: 0.27"
7,8,0.001,"16, 4",0.806776583,"[[353  73  14   1]
 [ 28 375  17   0]
 [  2  22  40   2]
 [  4  22  26 113]]",98,0.284292042,0.715708017,"V23: 0.24
V5: 0.22
V9: 0.22","Ex1: 0.31
V13: 0.28
V20: 0.27"
7,8,0.001,"16, 4",0.815018296,"[[358  67  13   3]
 [ 24 383  12   1]
 [  2  25  35   4]
 [  7  23  21 114]]",98,0.179152921,0.820847034,"V15: 0.29
V23: 0.25
V14: 0.19","V20: 0.29
V15: 0.29
Ex1: 0.27"
7,8,0.001,"16, 8",0.810439587,"[[347  84   6   4]
 [ 35 368  15   2]
 [  1  19  46   0]
 [  7  17  17 124]]",99,0.314024866,0.685975134,"V22: 0.27
V11: 0.25
V2: 0.25","V11: 0.31
V13: 0.28
V16: 0.28"
7,8,0.001,"16, 8",0.810439587,"[[347  84   6   4]
 [ 35 368  15   2]
 [  1  19  46   0]
 [  7  17  17 124]]",99,0.314024866,0.685975134,"V22: 0.27
V11: 0.25
V2: 0.25","V11: 0.31
V13: 0.28
V16: 0.28"
9,8,0.001,"64, 2",0.780219793,"[[342  80  12   7]
 [ 28 372  20   0]
 [  1  25  39   1]
 [  6  26  34  99]]",82,0.08006797,0.919932067,"V22: 0.22
V5: 0.22
V7: 0.22","V21: 0.31
V22: 0.27
V24: 0.26"
9,8,0.001,"64, 2",0.686813176,"[[310 105  22   4]
 [ 46 330  42   2]
 [  3  31  32   0]
 [  3  31  53  78]]",143,0.091848321,0.908151686,"V7: 0.24
V13: 0.23
V20: 0.22","V19: 0.29
V21: 0.27
V8: 0.26"
9,8,0.001,"64, 4",0.741758227,"[[321  94  21   5]
 [ 38 353  27   2]
 [  2  28  31   5]
 [  5  25  30 105]]",145,0.090566017,0.909434021,"V13: 0.27
V9: 0.25
V15: 0.22","V16: 0.29
V11: 0.24
V21: 0.24"
9,8,0.001,"64, 4",0.686813176,"[[310 105  22   4]
 [ 46 330  42   2]
 [  3  31  32   0]
 [  3  31  53  78]]",143,0.091848321,0.908151686,"V7: 0.24
V13: 0.23
V20: 0.22","V19: 0.29
V21: 0.27
V8: 0.26"
9,8,0.001,"64, 8",0.759157538,"[[333  88  12   8]
 [ 27 368  22   3]
 [  6  26  30   4]
 [  8  27  32  98]]",127,0.15212132,0.847878695,"V15: 0.29
V20: 0.26
V13: 0.23","V21: 0.30
V22: 0.28
V23: 0.26"
9,8,0.001,"64, 8",0.769230783,"[[345  82  10   4]
 [ 32 358  30   0]
 [  2  21  40   3]
 [ 10  28  30  97]]",92,0.398980319,0.60101974,"V20: 0.27
V23: 0.22
V13: 0.21","V22: 0.24
V13: 0.24
V17: 0.24"
9,8,0.001,"32, 2",0.793040276,"[[344  73  15   9]
 [ 25 365  29   1]
 [  2  15  48   1]
 [  7  21  28 109]]",146,0.227133185,0.772866845,"V20: 0.20
V3: 0.19
V22: 0.17","V21: 0.36
V22: 0.27
V24: 0.25"
9,8,0.001,"32, 2",0.772893786,"[[338  87  11   5]
 [ 34 367  19   0]
 [  3  28  34   1]
 [  6  26  28 105]]",81,0.242381766,0.757618248,"V13: 0.25
V20: 0.24
V22: 0.22","V22: 0.30
V21: 0.29
V23: 0.25"
9,8,0.001,"32, 4",0.755494535,"[[338  89  12   2]
 [ 54 344  22   0]
 [  2  15  49   0]
 [  4  28  39  94]]",132,0.43378976,0.56621027,"V13: 0.29
V22: 0.28
V14: 0.21","V14: 0.26
V21: 0.25
V22: 0.25"
9,8,0.001,"32, 4",0.789377272,"[[345  82  13   1]
 [ 42 357  20   1]
 [  2  15  48   1]
 [  3  20  30 112]]",99,0.348601401,0.651398599,"V20: 0.28
V13: 0.24
V17: 0.19","V22: 0.32
V21: 0.30
V23: 0.28"
9,8,0.001,"32, 8",0.772893786,"[[338  87  11   5]
 [ 34 367  19   0]
 [  3  28  34   1]
 [  6  26  28 105]]",81,0.242381766,0.757618248,"V13: 0.25
V20: 0.24
V22: 0.22","V22: 0.30
V21: 0.29
V23: 0.25"
9,8,0.001,"32, 8",0.782967031,"[[338  82  17   4]
 [ 39 365  16   0]
 [  2  13  49   2]
 [  4  16  42 103]]",98,0.367617399,0.632382572,"V5: 0.26
V20: 0.24
V15: 0.22","V21: 0.32
V22: 0.28
V19: 0.27"
9,8,0.001,"16, 2",0.780219793,"[[332  88  17   4]
 [ 26 373  19   2]
 [  0  24  38   4]
 [  4  21  31 109]]",93,0.174569488,0.825430512,"V7: 0.20
V6: 0.18
V4: 0.17","V20: 0.31
V19: 0.28
V15: 0.26"
9,8,0.001,"16, 2",0.780219793,"[[332  88  17   4]
 [ 26 373  19   2]
 [  0  24  38   4]
 [  4  21  31 109]]",93,0.174569488,0.825430512,"V7: 0.20
V6: 0.18
V4: 0.17","V20: 0.31
V19: 0.28
V15: 0.26"
9,8,0.001,"16, 4",0.780219793,"[[332  88  17   4]
 [ 26 373  19   2]
 [  0  24  38   4]
 [  4  21  31 109]]",93,0.174569488,0.825430512,"V7: 0.20
V6: 0.18
V4: 0.17","V20: 0.31
V19: 0.28
V15: 0.26"
9,8,0.001,"16, 4",0.743589759,"[[316 104  19   2]
 [ 33 353  31   3]
 [  1  26  36   3]
 [  2  15  41 107]]",149,0.257750422,0.742249548,"V7: 0.29
V14: 0.18
V6: 0.16","V20: 0.27
V13: 0.25
V10: 0.24"
9,8,0.001,"16, 8",0.780219793,"[[332  88  17   4]
 [ 26 373  19   2]
 [  0  24  38   4]
 [  4  21  31 109]]",93,0.174569488,0.825430512,"V7: 0.20
V6: 0.18
V4: 0.17","V20: 0.31
V19: 0.28
V15: 0.26"
9,8,0.001,"16, 8",0.773809552,"[[335  90  12   4]
 [ 32 357  29   2]
 [  1  20  43   2]
 [  2  22  31 110]]",78,0.420409769,0.579590261,"V14: 0.21
V20: 0.21
V6: 0.20","V13: 0.35
V19: 0.35
V8: 0.34"
